KFRC;58,71;1,46;17,76;6,82;2,45;28,39;6,52;4,81;13,11;12,91;-0,18;-0,09;0,85;8,38;-10,04;1,63;38,38;13,80;24,97;0,36;0,64;2,87;1,16;5,53;;8,61;3,31;;1.267.903.704,00
KGC;6,19;3,30;6,04;1,13;0,75;53,06;42,23;29,97;4,29;4,68;0,39;0,10;1,81;5,74;-0,93;3,06;18,77;12,36;17,01;0,66;0,34;0,41;6,66;;;5,46;1,02;;7.811.368.365,00
KHC;35,83;4,47;20,25;0,88;0,45;35,47;19,75;8,20;8,41;12,48;4,07;0,42;1,66;29,11;-0,51;1,15;4,33;2,23;5,12;0,52;0,48;0,27;7,38;;;40,87;1,77;;43.833.959.793,00
KINS;7,01;2,28;26,26;0,82;0,24;6,79;2,25;1,90;22,08;18,71;-3,37;-0,13;0,50;;-0,24;;3,13;0,90;1,69;0,29;0,71;0,48;15,41;-32,55;;8,52;0,27;;74.055.743,00
KL;42,14;1,63;13,34;2,12;1,55;75,81;50,22;33,08;8,79;8,13;-0,66;-0,16;4,41;15,78;-1,83;2,90;15,88;11,63;17,09;0,73;0,27;0,35;;;;19,89;3,16;;11.202.480.744,00
KLAC;341,75;1,10;25,12;15,45;5,08;59,93;36,39;30,04;20,73;21,11;0,38;0,28;7,54;14,53;-11,41;2,71;61,53;20,23;32,77;0,33;0,67;0,67;18,31;24,16;;22,11;13,61;;52.197.938.100,00
KMB;140,75;3,14;23,71;90,46;2,66;33,31;14,18;10,53;17,62;20,89;3,27;16,81;2,50;-28,35;-3,87;0,77;381,49;11,21;22,32;0,03;0,97;1,06;0,58;18,35;;1,56;5,94;;47.412.736.059,00
KMI;16,34;6,51;21,61;1,21;0,53;53,24;15,36;11,91;16,75;30,90;14,15;1,02;2,57;-47,73;-0,56;0,85;5,58;2,44;2,78;0,44;0,55;0,21;-4,07;-12,12;;13,55;0,76;;37.034.949.872,00
KMPR;68,61;1,79;15,57;1,01;0,29;10,65;10,65;5,00;7,31;8,38;1,08;0,15;0,78;;-0,29;;6,51;1,88;10,55;0,29;0,71;0,37;17,33;36,75;;67,68;4,41;;4.358.442.650,00
KMT;37,64;2,13;57,82;2,37;1,18;30,00;6,03;2,96;28,35;32,38;4,02;0,34;1,71;5,55;-1,89;2,30;4,09;2,04;5,43;0,50;0,50;0,69;-2,58;;;15,90;0,65;;3.148.955.964,00
KNOP;17,95;11,59;6,47;0,84;0,33;77,40;43,22;32,25;4,83;10,12;5,29;0,92;2,09;-2,15;-0,35;0,21;12,93;5,14;8,65;0,40;0,60;0,16;12,49;21,11;;21,45;2,77;;590.723.730,00
KO;56,73;2,93;30,31;10,10;2,72;60,61;30,90;22,19;21,77;24,15;2,38;1,10;6,73;34,10;-3,62;1,47;33,31;8,96;13,14;0,27;0,73;0,40;-5,71;1,05;;5,62;1,87;;244.881.778.851,00
KOF;57,08;6,38;19,36;2,01;0,90;45,52;13,30;6,40;9,32;10,65;1,34;0,29;1,24;8,86;-1,26;1,56;10,36;4,67;9,14;0,45;0,55;0,73;0,79;-2,66;;28,46;2,95;;11.983.147.211,04
KR;46,65;1,61;23,04;3,77;0,71;22,80;1,76;1,14;14,97;20,05;5,08;1,28;0,26;-13,08;-0,96;0,82;16,36;3,10;8,06;0,19;0,81;2,71;3,82;4,86;;12,38;2,02;;34.858.657.365,00
KRNY;12,74;2,90;15,91;0,96;0,14;0,00;39,68;24,40;9,79;-1,24;-11,03;-1,09;3,88;;-0,14;;6,06;0,87;4,72;0,14;0,86;0,04;13,49;31,93;;13,21;0,80;;1.006.014.100,00
KRO;12,86;5,60;23,36;1,83;0,76;20,95;5,71;3,58;14,65;15,74;1,06;0,13;0,84;1,55;-1,86;5,74;7,84;3,25;6,51;0,41;0,59;0,91;3,97;;;7,02;0,55;;1.488.282.712,00
KRP;11,50;8,35;-9,45;;1,24;87,72;-120,85;-81,95;-6,41;-8,00;-1,59;;7,74;73,43;-1,34;1,33;;-13,17;-58,95;0,00;0,41;0,16;80,79;;;0,00;-1,22;;696.073.150,00
KT;14,16;3,68;8,75;0,47;0,22;21,77;6,19;3,79;5,35;8,08;2,61;0,23;0,33;3,15;-0,33;1,25;5,38;2,46;4,25;0,46;0,54;0,65;2,33;6,66;;29,47;1,59;;6.633.712.200,00
KTB;54,23;2,21;16,29;23,29;2,06;44,63;11,47;8,04;11,43;13,46;2,05;4,18;1,31;7,08;-4,85;2,02;143,00;12,63;25,67;0,09;0,91;1,57;;;;2,33;3,33;;3.123.658.880,00
KW;22,27;3,95;9,02;1,89;0,47;75,29;159,25;88,07;4,99;10,95;5,96;2,26;7,94;-0,76;-0,54;0,16;21,00;5,25;8,75;0,25;0,75;0,06;-5,67;21,86;;11,76;2,47;;3.400.380.725,00
LANC;175,29;1,68;33,90;5,72;4,38;26,36;12,66;9,70;25,98;24,97;-1,01;-0,22;3,29;19,34;-7,12;2,43;16,88;12,92;16,88;0,77;0,23;1,33;4,26;3,17;;30,63;5,17;;4.825.733.700,00
LARK;27,70;2,89;6,17;1,00;0,11;25,68;29,65;31,49;6,55;-16,98;-23,53;-3,58;1,94;;-0,11;;16,15;1,71;10,84;0,11;0,89;0,05;7,68;13,16;;27,81;4,49;;131.838.150,00
LAZ;48,37;3,89;10,53;6,05;0,78;100,00;23,92;16,18;7,12;5,69;-1,45;-1,24;1,70;;-0,78;;57,50;7,42;22,60;0,13;0,78;0,46;1,74;-16,41;;7,99;4,60;;5.024.265.256,00
LBAI;16,75;3,10;10,11;1,06;0,11;0,00;42,47;30,21;7,19;-4,33;-11,52;-1,70;3,05;;-0,11;;10,53;1,07;9,83;0,10;0,90;0,04;13,17;12,29;;15,74;1,66;;847.571.775,00
LBC;12,81;2,74;10,58;1,04;0,09;0,00;49,61;27,14;5,79;7,85;2,06;0,37;2,87;;-0,09;;9,81;0,86;5,37;0,09;0,91;0,03;12,65;2,43;;12,35;1,21;;662.576.754,00
LBRDP;27,89;4,71;11,48;0,43;0,27;100,00;97,63;83,14;9,78;71,96;6,97;0,31;9,54;-24,17;-0,28;0,71;3,74;2,35;3,30;0,63;0,37;0,03;-11,07;;;65,00;2,43;;33.715.160.745,00
LCII;136,46;2,97;13,31;3,50;1,24;24,78;9,54;6,99;9,76;12,34;2,57;0,92;0,93;5,18;-2,21;2,21;26,27;9,33;13,53;0,36;0,64;1,33;14,79;16,34;;39,02;10,25;;3.448.589.828,00
LCNB;17,45;4,36;10,63;0,91;0,12;0,00;32,80;26,11;8,46;-5,97;-14,43;-1,55;2,78;;-0,12;;8,55;1,11;8,84;0,13;0,87;0,04;8,54;11,84;;19,20;1,64;;218.131.980,00
LCUT;17,52;1,46;10,15;1,59;0,51;34,93;7,82;4,44;5,76;8,94;3,19;0,88;0,45;1,71;-1,02;2,43;15,71;5,00;10,67;0,32;0,68;1,13;5,53;;;10,99;1,73;;385.555.632,00
LDOS;99,02;1,37;19,10;3,38;1,08;14,51;8,55;5,54;12,36;16,15;3,79;1,04;1,06;90,44;-1,43;1,05;17,70;5,63;10,53;0,32;0,68;1,02;19,42;;;29,30;5,18;;14.017.786.104,00
LECO;136,38;1,48;27,56;9,42;3,22;33,01;13,28;9,97;20,71;22,08;1,37;0,63;2,75;14,95;-6,35;1,78;34,18;11,69;19,87;0,34;0,66;1,17;0,93;10,09;;14,48;4,95;;8.099.144.508,00
LEG;47,67;3,36;15,77;4,19;1,25;21,67;12,40;8,48;10,78;13,69;3,01;1,17;1,34;8,16;-1,97;1,71;26,57;7,92;13,60;0,30;0,70;0,93;1,79;-5,30;;11,51;3,06;;6.367.688.453,00
LEN.B;86,29;1,16;7,97;1,38;0,86;20,73;18,19;13,83;6,06;8,15;0,74;0,17;1,10;;-0,86;;17,28;10,83;13,40;0,63;0,37;0,78;18,87;25,42;;62,68;10,83;;32.983.692.760,00
LEVLP;27,32;6,90;7,43;0,93;0,08;0,00;35,68;24,53;5,11;-4,79;-10,08;-1,83;1,82;;-0,08;;12,47;1,12;8,33;0,09;0,91;0,05;;;;29,49;3,68;;216.313.880,00
LFC;8,70;9,77;4,06;0,67;0,07;72,18;9,09;7,85;3,50;3,14;-0,36;-0,07;0,32;1,75;-0,07;11,23;16,54;1,76;14,68;0,11;0,89;0,22;8,56;7,07;;12,96;2,14;;49.180.586.700,00
LHX;231,74;2,05;31,04;2,33;1,29;29,86;11,66;8,17;21,75;24,10;2,35;0,25;2,54;14,90;-1,64;1,70;7,51;4,16;6,52;0,55;0,45;0,51;36,18;27,36;;99,41;7,46;;46.566.693.038,00
LIN;313,43;1,32;49,17;3,54;1,92;44,16;15,67;11,37;35,66;38,39;2,72;0,27;5,59;-38,26;-2,19;0,71;7,19;3,90;5,58;0,54;0,46;0,34;20,38;10,08;;88,64;6,37;;161.853.629.646,00
LINX;7,50;1,32;-84,83;4,19;2,54;67,68;-5,33;-9,14;-145,46;-136,80;8,65;-0,25;7,75;11,21;-4,58;2,03;-4,94;-2,99;-2,73;0,60;0,40;0,33;;;;1,79;-0,09;;1.317.699.172,50
LKFN;67,14;1,97;17,94;2,51;0,27;0,00;48,82;39,42;14,48;0,52;-13,95;-2,41;7,07;;-0,27;;13,98;1,52;12,64;0,11;0,89;0,04;9,27;12,71;;26,77;3,74;;1.696.371.705,00
LLY;259,53;1,27;40,90;38,52;5,19;74,27;26,10;22,71;35,58;37,51;1,90;2,06;9,29;112,73;-8,14;1,15;94,20;12,70;26,44;0,13;0,86;0,56;4,22;20,79;;6,74;6,35;;248.462.322.966,00
LMNR;16,25;1,85;-37,56;1,60;0,73;8,74;-5,19;-4,59;-33,18;-49,16;-15,98;0,77;1,72;27,83;-0,82;1,31;-4,26;-1,94;-3,36;0,45;0,52;0,42;10,41;;;10,14;-0,43;;287.387.750,00
LMNX;36,99;1,05;74,16;3,59;2,14;60,31;11,62;5,39;34,41;34,05;-0,35;-0,04;4,00;4,13;-5,19;8,37;4,84;2,88;4,79;0,60;0,40;0,53;11,92;-16,27;;10,32;0,50;;1.750.137.462,00
LMRK;16,36;4,89;39,33;0,87;0,47;95,77;63,28;16,06;9,98;21,81;11,82;1,03;6,32;;-0,47;;2,22;1,18;4,23;0,53;0,59;0,07;11,86;108,62;;18,74;0,42;;417.254.930,00
LMRKN;25,31;6,91;60,84;1,35;0,72;95,77;63,28;16,06;15,44;21,81;11,82;1,03;9,77;;-0,72;;2,22;1,18;4,23;0,53;0,59;0,07;11,86;108,62;;18,74;0,42;;417.254.930,00
LMRKO;25,15;7,85;60,46;1,34;0,72;95,77;63,28;16,06;15,34;21,81;11,82;1,03;9,71;;-0,72;;2,22;1,18;4,23;0,53;0,59;0,07;11,86;108,62;;18,74;0,42;;417.254.930,00
LMRKP;25,39;7,88;61,04;1,36;0,72;95,77;63,28;16,06;15,49;21,81;11,82;1,03;9,80;;-0,72;;2,22;1,18;4,23;0,53;0,59;0,07;11,86;108,62;;18,74;0,42;;417.254.930,00
LMT;356,00;2,92;13,81;15,12;1,89;13,00;13,77;10,69;10,72;11,74;1,02;1,45;1,48;18,16;-3,14;1,36;109,51;13,71;41,58;0,13;0,87;1,28;10,04;13,64;;23,55;25,79;;98.601.658.155,00
LNC;67,56;2,46;9,02;0,58;0,03;30,35;18,24;7,46;3,69;7,97;4,29;0,68;0,67;;-0,03;;6,48;0,37;8,41;0,06;0,94;0,05;5,14;-15,44;;115,71;7,49;;12.692.339.682,00
LND;5,59;2,06;13,57;1,75;1,06;41,02;33,72;21,11;8,49;8,03;-0,46;-0,09;2,86;6,59;-1,84;1,61;12,90;7,81;16,14;0,61;0,39;0,37;27,70;49,92;;3,19;0,41;;554.482.721,00
LNT;61,47;3,89;24,63;2,56;0,86;43,66;24,14;18,08;18,45;27,19;8,75;1,21;4,45;-20,79;-0,90;0,55;10,38;3,48;5,69;0,34;0,66;0,19;0,98;10,53;;24,05;2,50;;15.383.353.113,00
LOMA;7,57;3,36;5,11;1,49;0,98;31,67;22,73;28,79;6,47;6,07;-0,41;-0,09;1,47;-149,25;-1,25;0,97;29,17;19,24;16,11;0,66;0,34;0,67;;;;5,08;1,48;;902.344.000,00
LORL;43,15;3,48;6,91;5,17;4,40;;;;-108,97;-107,07;1,90;-0,09;;62,98;-4,82;5,31;74,80;63,71;-9,32;0,85;0,15;0,00;;;;8,35;6,24;;1.334.750.320,00
LOW;205,98;1,26;20,54;-822,90;2,91;32,97;9,77;7,41;15,58;17,53;1,95;;1,52;42,12;-5,92;1,16;-4.005,71;14,19;29,04;0,00;1,00;1,92;8,69;18,15;;-0,25;10,03;;143.966.040.000,00
LPG;13,56;22,12;6,33;0,58;0,35;66,64;36,12;28,22;4,95;9,47;4,53;0,53;1,79;5,89;-0,39;2,05;9,19;5,51;7,26;0,60;0,40;0,20;1,78;-6,52;;23,30;2,14;;546.175.104,00
LPX;64,23;1,00;4,89;4,27;2,58;45,71;40,13;31,30;3,81;3,66;-0,15;-0,17;1,53;6,97;-5,38;3,48;87,30;52,85;70,99;0,61;0,39;1,69;8,06;;;15,05;13,14;;6.116.359.557,00
LSBK;14,74;3,60;16,48;0,98;0,12;0,00;24,73;18,71;12,46;-5,94;-18,50;-1,46;3,08;;-0,12;;5,96;0,73;6,73;0,12;0,88;0,04;6,13;6,43;;15,00;0,89;;85.644.124,00
LSTR;169,15;1,70;21,84;7,80;3,80;20,97;7,49;5,66;16,50;16,10;-0,40;-0,19;1,24;12,62;-13,78;1,71;35,71;17,41;32,96;0,49;0,51;3,08;4,46;5,40;;21,69;7,75;;6.472.820.538,00
LUMN;12,13;8,24;-14,23;1,15;0,23;56,94;5,71;-4,65;11,60;37,75;26,15;2,58;0,66;-4,85;-0,24;0,58;-8,05;-1,60;1,48;0,20;0,80;0,34;2,96;;;10,59;-0,85;;13.406.465.373,00
LW;63,58;1,47;29,03;19,20;2,19;22,66;12,93;8,66;19,43;23,57;4,12;4,07;2,51;7,93;-3,80;2,88;66,13;7,55;11,94;0,11;0,89;0,87;4,16;2,53;;3,31;2,19;;9.235.373.160,00
LXFR;21,15;2,36;16,67;3,12;1,58;28,10;12,67;11,15;14,67;15,65;0,98;0,21;1,86;6,65;-2,86;2,13;18,70;9,47;14,38;0,51;0,49;0,85;-6,74;4,43;;6,78;1,27;;586.876.545,00
LXP;13,96;3,07;15,30;1,91;1,06;87,15;81,96;74,10;13,83;18,38;4,55;0,63;11,34;;-1,06;;12,50;6,92;7,98;0,55;0,45;0,09;-5,17;11,77;;7,30;0,91;;3.876.292.744,00
LYB;95,73;4,55;7,83;3,04;0,86;18,12;14,54;11,57;6,23;8,69;2,46;1,20;0,91;5,08;-1,31;1,96;38,87;10,98;18,84;0,28;0,71;0,95;-3,25;-20,44;;31,46;12,23;;32.026.504.396,00
LYG;2,36;2,97;8,42;0,61;0,03;100,00;0,00;68,40;;;;0,28;5,76;0,44;-0,11;1,13;7,28;0,41;;0,06;0,94;0,01;3,62;28,34;;3,85;0,28;;41.877.341.432,00
LYTS;7,99;2,50;29,48;1,62;1,07;25,47;3,24;2,55;23,14;20,74;-2,40;-0,17;0,75;3,47;-2,62;2,10;5,48;3,64;5,61;0,67;0,33;1,43;-0,15;13,24;;4,95;0,27;;211.725.212,25
LZB;34,53;1,71;12,12;2,03;0,85;41,85;8,89;6,40;8,73;6,81;-1,92;-0,45;0,78;5,37;-1,75;1,44;16,71;6,98;17,12;0,42;0,58;1,09;2,60;6,19;;17,05;2,85;;1.530.480.096,00
MAGS;5,55;19,44;-62,17;2,00;1,30;41,75;5,87;-2,57;27,28;21,68;-5,50;-0,40;1,60;4,55;-2,09;4,16;-3,22;-2,10;2,65;0,65;0,35;0,81;5,03;-35,16;;2,77;-0,09;;128.170.469,00
MAIN;41,62;5,91;9,21;1,78;0,92;100,00;160,49;152,22;8,74;12,89;4,15;0,84;14,03;;-0,92;;19,31;10,03;10,40;0,52;0,48;0,07;1,00;-22,40;;23,39;4,52;;2.856.962.040,00
MAN;122,21;1,99;25,48;2,78;0,70;15,89;2,28;1,31;14,65;13,85;-0,81;-0,15;0,33;3,53;-2,52;1,38;10,90;2,75;7,65;0,25;0,75;2,10;-1,41;-43,66;;44,02;4,80;;6.632.683.670,00
MANT;77,94;1,80;24,24;1,95;1,39;14,95;6,68;5,12;18,58;18,37;-0,20;-0,02;1,24;14,66;-1,86;1,59;8,03;5,72;7,97;0,71;0,29;1,12;10,19;18,71;;40,04;3,22;;3.170.299.872,00
MANU;17,30;1,04;-106,19;5,33;1,53;100,00;-7,99;-4,16;-55,29;-65,72;-10,42;1,00;4,42;-11,17;-1,77;0,51;-5,02;-1,44;-5,17;0,29;0,71;0,35;0,20;;;3,25;-0,16;;2.789.733.938,10
MARPS;4,17;5,03;36,58;9,86;9,86;100,00;49,78;49,78;36,58;32,71;-3,70;-1,00;18,21;9,86;;;26,95;26,95;26,95;1,00;0,00;0,54;-18,21;-21,20;;0,42;0,11;;8.300.000,00
MAS;61,19;1,23;28,64;-98,21;2,79;36,32;13,89;6,61;13,63;15,61;1,97;;1,89;10,21;-6,99;1,83;-342,86;9,74;32,11;-0,03;1,02;1,47;0,13;28,45;;-0,62;2,14;;15.133.790.490,00
MATW;35,20;2,44;79,53;1,78;0,54;33,11;3,15;0,86;21,62;36,12;14,50;1,19;0,68;3,82;-0,77;1,88;2,24;0,67;3,16;0,30;0,70;0,79;0,99;;;19,79;0,44;;1.112.767.040,00
MATX;83,35;1,19;8,92;3,09;1,19;25,31;18,92;13,85;6,53;7,66;1,13;0,54;1,24;-27,95;-1,38;0,76;34,64;13,38;23,48;0,39;0,61;0,97;4,80;13,39;;26,99;9,35;;3.622.382.665,00
MBCN;23,71;3,29;11,27;1,00;0,11;0,00;26,28;21,62;9,27;-5,41;-14,69;-1,58;2,44;;-0,11;;8,86;0,95;8,23;0,11;0,89;0,04;12,43;3,99;;23,76;2,10;;145.915.536,00
MBINO;26,65;5,63;3,63;0,72;0,08;0,00;67,79;45,56;2,44;1,56;-1,76;-0,52;1,65;;-0,08;;19,97;2,14;13,32;0,11;0,89;0,05;37,54;44,78;;36,79;7,35;;1.047.147.368,00
MBINP;27,47;6,37;3,74;0,75;0,08;0,00;67,79;45,56;2,51;1,56;-1,76;-0,52;1,70;;-0,08;;19,97;2,14;13,32;0,11;0,89;0,05;37,54;44,78;;36,79;7,35;;1.047.147.368,00
MBT;9,33;16,09;10,04;12,14;0,66;62,39;23,04;11,91;5,19;7,82;2,63;6,15;1,20;-8,61;-0,90;0,78;120,91;6,54;22,91;0,05;0,95;0,55;-1,22;0,54;;0,77;0,93;;7.994.298.978,51
MBWM;30,89;4,66;8,60;1,09;0,10;0,00;40,69;28,63;6,05;-2,82;-8,87;-1,59;2,46;;-0,10;;12,64;1,20;6,64;0,09;0,91;0,04;8,55;10,31;;28,43;3,59;;490.928.592,00
MC;63,17;9,63;12,62;9,35;3,48;100,00;37,02;24,34;8,30;7,87;-0,43;-0,48;3,07;;-3,48;;74,07;27,55;88,88;0,37;0,63;1,13;11,32;40,12;;6,76;5,00;;3.854.071.187,00
MCBC;8,13;3,94;8,77;1,12;0,09;0,00;45,54;35,41;6,82;-30,79;-37,60;-6,18;3,10;;-0,09;;12,78;1,08;10,95;0,08;0,92;0,03;6,30;18,71;;7,26;0,93;;277.983.399,00
MCBS;20,58;1,99;11,36;1,99;0,21;0,00;52,77;39,36;8,47;6,23;-2,24;-0,52;4,47;;-0,21;;17,49;1,84;10,07;0,10;0,90;0,05;;;;10,36;1,81;;524.779.710,00
MCD;238,82;2,16;25,84;-30,68;3,43;53,22;44,11;31,72;18,58;21,96;3,38;;8,20;100,89;-3,86;1,45;-118,74;13,29;27,39;-0,11;1,11;0,42;-5,45;0,87;;-7,78;9,23;;178.275.833.408,00
MCFE;27,72;17,38;-145,06;-1,28;2,21;70,83;6,21;-2,70;63,04;81,51;18,47;;3,91;-8,91;-2,74;0,43;-0,88;-1,53;-2,74;-1,73;1,31;0,57;;;;-21,62;-0,19;;12.040.040.628,00
MCHP;156,83;1,03;89,80;7,79;2,64;62,97;15,39;8,40;49,00;58,65;9,40;1,49;7,54;40,24;-3,04;1,98;8,67;2,94;5,76;0,34;0,66;0,35;20,14;1,51;;20,14;1,75;;43.194.216.324,00
MCI;15,23;6,30;3,63;0,45;0,14;30,82;0,00;13,31;;;;1,57;0,48;-3,55;-0,14;0,50;12,52;3,83;;0,31;0,69;0,29;;;;33,55;4,20;;308.585.980,37
MCK;206,28;1,04;-7,10;-60,31;0,51;5,09;-2,00;-1,83;-6,50;-7,46;-0,97;;0,13;-65,79;-1,63;0,99;-850,09;-7,15;-86,20;-0,01;1,01;3,90;4,53;;;-3,42;-29,07;;31.896.996.012,00
MCY;59,05;4,28;6,52;1,50;0,49;22,37;15,64;12,29;5,12;4,47;-0,65;-0,19;0,80;;-0,49;;23,03;7,49;20,34;0,33;0,67;0,61;4,69;38,14;;39,35;9,06;;3.269.645.740,00
MDC;52,03;3,79;7,19;1,58;0,82;23,33;13,61;10,75;5,68;6,97;1,27;0,35;0,77;;-0,82;;21,90;11,46;13,12;0,52;0,48;1,07;15,37;41,07;;33,03;7,23;;3.684.261.051,00
MDLZ;61,72;2,04;19,99;3,13;1,30;40,44;16,56;15,49;18,70;22,43;3,70;0,62;3,10;-15,88;-1,49;0,61;15,66;6,49;7,01;0,41;0,59;0,42;-2,15;-13,32;;19,70;3,09;;86.343.180.798,00
MDT;134,63;1,76;50,17;3,52;1,94;65,19;15,73;11,97;38,19;41,47;3,29;0,30;6,01;12,89;-2,57;2,65;7,01;3,87;5,75;0,55;0,45;0,32;0,88;0,38;;38,27;2,68;;180.929.822.446,00
MDU;32,17;2,63;15,59;2,04;0,78;19,21;10,71;7,43;10,81;14,67;3,87;0,73;1,16;12,58;-0,95;1,55;13,06;5,03;9,16;0,39;0,61;0,68;6,63;;;15,80;2,06;;6.512.202.053,00
MED;235,61;2,16;18,37;14,20;7,59;74,38;15,46;11,84;14,06;13,05;-1,00;-1,01;2,17;18,38;-46,13;1,98;77,29;41,31;77,25;0,53;0,47;3,49;27,93;38,67;;16,60;12,83;;2.763.705.300,00
MEI;41,66;1,13;13,05;1,74;1,09;25,19;12,22;11,24;12,01;11,95;-0,06;-0,01;1,47;3,54;-2,01;3,03;13,32;8,34;10,52;0,63;0,37;0,74;3,05;4,07;;23,97;3,19;;1.595.677.984,00
MERC;11,51;2,26;34,68;1,26;0,34;13,32;6,47;1,42;7,60;15,91;8,31;1,37;0,49;1,13;-0,60;3,53;3,63;0,99;4,77;0,27;0,73;0,70;6,61;;;9,15;0,33;;760.092.776,00
MET;61,22;3,07;11,89;0,76;0,07;37,14;8,44;6,35;8,94;11,88;2,92;0,25;0,75;;-0,07;;6,38;0,57;4,03;0,09;0,91;0,09;2,03;0,73;;80,68;5,15;;52.527.816.750,00
MFC;19,50;4,55;6,91;0,86;0,05;46,11;16,79;12,52;5,15;3,50;-1,66;-0,28;0,86;0,71;-0,06;;12,41;0,77;13,31;0,06;0,94;0,06;18,08;19,52;;22,74;2,82;;37.871.496.000,00
MFG;2,89;3,70;5,74;0,43;0,02;74,75;0,00;20,72;;;;-7,31;1,19;-0,19;-0,07;0,89;7,41;0,31;;0,04;0,96;0,01;4,44;-1,04;;6,79;0,50;;36.635.548.556,00
MFINL;24,99;6,75;408,01;2,50;0,36;19,27;33,32;0,99;12,07;1,48;-2,54;-0,53;4,02;;-0,36;;0,61;0,09;18,35;0,14;0,86;0,09;26,47;;;10,00;0,06;;208.764.794,00
MFNC;21,50;2,60;16,45;1,32;0,15;0,00;25,54;19,78;12,74;-11,52;-24,26;-2,51;3,25;;-0,15;;8,02;0,91;7,37;0,11;0,89;0,05;14,07;19,21;;16,30;1,31;;226.833.600,00
MGA;80,39;2,10;21,75;2,01;0,81;14,24;5,38;3,25;13,16;13,41;0,26;0,04;0,71;5,89;-1,60;1,39;9,22;3,74;9,13;0,41;0,59;1,15;0,32;-17,77;;40,09;3,70;;24.169.703.684,00
MGEE;81,09;2,32;27,83;2,91;1,27;37,48;24,62;18,47;20,88;25,03;4,15;0,58;5,14;64,16;-1,39;1,31;10,46;4,58;7,91;0,44;0,56;0,25;-0,92;5,31;;27,85;2,91;;2.932.490.106,00
MGIC;20,44;2,17;37,29;3,81;2,20;29,14;11,20;6,83;22,75;20,78;-1,98;-0,33;2,55;8,30;-4,34;2,17;10,23;5,91;13,28;0,58;0,42;0,86;16,09;9,23;;5,36;0,55;;1.002.276.524,20
MGRC;71,29;2,40;17,77;2,48;1,08;45,69;23,05;16,98;13,08;16,64;3,56;0,67;3,02;-2,29;-1,19;0,16;13,93;6,10;8,98;0,44;0,56;0,36;7,19;20,30;;28,79;4,01;;1.728.447.437,00
MIC;39,89;27,58;-3,85;3,83;1,31;56,78;7,46;-93,38;48,22;58,91;10,69;0,85;3,60;12,03;-1,57;3,08;-99,51;-34,10;-3,95;0,34;0,66;0,37;-12,37;;;10,41;-10,35;;3.507.284.371,00
MINDP;25,17;8,94;-19,04;13,05;9,76;33,16;-50,52;-81,93;-30,88;-2,34;0,18;-0,08;15,60;22,84;-28,74;2,83;-68,53;-51,26;-42,44;0,75;0,25;0,63;-16,36;;;1,93;-1,32;;28.236.085,00
MITT;10,91;3,39;1,58;0,38;0,08;82,53;791,56;1.152,59;2,29;-2,13;-4,42;-0,73;18,16;;-0,08;;24,04;5,17;8,11;0,21;0,79;0,00;;;;28,81;6,93;;176.417.973,00
MIXT;13,12;2,74;20,25;2,47;1,77;64,76;14,19;11,69;16,69;14,37;-2,32;-0,34;2,37;7,07;-3,23;2,25;12,18;8,76;12,08;0,72;0,28;0,75;3,37;1,68;;5,32;0,65;;318.070.784,00
MKC;88,08;1,86;31,29;5,44;1,84;40,54;17,24;12,48;22,66;27,63;4,97;1,20;3,91;-71,64;-2,19;0,86;17,39;5,87;8,49;0,34;0,66;0,47;5,45;13,23;;16,18;2,81;;23.541.159.216,00
MKC.V;87,63;1,87;31,13;5,41;1,83;40,54;17,24;12,48;22,54;27,63;4,97;1,20;3,89;-71,27;-2,18;0,86;17,39;5,87;8,49;0,34;0,66;0,47;5,45;13,23;;16,18;2,81;;23.541.159.216,00
MLHR;42,57;2,20;14,52;2,96;1,22;38,51;9,75;7,02;10,46;9,93;-0,53;-0,15;1,02;6,43;-2,15;1,78;20,37;8,40;17,08;0,41;0,55;1,20;1,71;4,83;;14,39;2,93;;2.513.852.154,00
MLI;43,94;1,34;10,00;2,66;1,40;19,30;11,51;8,03;6,98;7,67;0,69;0,26;0,80;3,49;-3,55;2,99;26,55;14,03;20,78;0,53;0,47;1,75;2,69;9,69;;16,55;4,39;;2.511.337.972,00
MLR;36,98;2,43;14,93;1,46;0,99;11,25;5,31;4,05;11,40;9,94;-1,46;-0,19;0,60;2,31;-3,76;2,38;9,76;6,61;10,12;0,68;0,32;1,63;3,78;13,30;;25,38;2,48;;421.967.686,00
MMC;159,50;1,21;32,41;7,99;2,45;100,00;21,72;13,49;20,13;22,72;2,59;1,03;4,37;;-2,45;;24,66;7,57;14,06;0,31;0,69;0,56;5,96;4,74;;19,95;4,92;;80.781.499.755,00
MMM;194,39;3,04;18,90;7,79;2,33;48,36;21,30;17,13;15,20;16,93;1,72;0,88;3,24;16,29;-3,52;1,73;41,18;12,32;18,23;0,30;0,70;0,72;1,23;2,18;;24,97;10,28;;112.522.003.818,00
MMP;49,89;8,24;12,32;;1,33;53,88;44,38;36,34;10,09;14,33;4,24;;4,48;29,07;-1,52;1,59;;10,82;21,87;0,00;0,72;0,30;2,10;-0,05;;0,00;4,05;;11.055.824.040,00
MMS;87,75;1,28;17,81;3,71;1,23;22,73;10,20;7,44;12,98;16,83;3,84;1,10;1,32;12,07;-1,76;1,52;20,84;6,93;9,77;0,33;0,67;0,93;10,51;6,34;;23,64;4,93;;5.394.765.168,00
